,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
104,0.7473684210526316,0.7692307692307693,0.523765600101971,0.8262222222222222,h2o,rolx_dim_4,rolx,4,False,no_compression,4,False,NA
105,0.7684210526315789,0.7659574468085106,0.5395206390533245,0.8217777777777777,h2o,pygn_dim_128_umap_16_seed_1,pygn,16,True,umap,16,True,1
106,0.7789473684210526,0.7608695652173912,0.5573385529696134,0.826,h2o,pygn_dim_32_umap_16_seed_0,pygn,16,True,umap,16,True,0
107,0.7578947368421053,0.7567567567567568,0.5427092093849122,0.8164444444444444,h2o,pygn_dim_16,pygn,16,False,no_compression,16,False,NA
108,0.7263157894736842,0.7547169811320755,0.4883788237583131,0.7382222222222222,h2o,node2vec_dim_128_umap_16_seed_1,node2vec,128,True,umap,128,True,1
109,0.7368421052631579,0.7547169811320755,0.4917098654476965,0.8071111111111111,h2o,node2vec_dim_32_umap_16_seed_1,node2vec,32,True,umap,32,True,1
110,0.7368421052631579,0.7524752475247526,0.4917098654476965,0.7822222222222223,h2o,node2vec_dim_64_umap_16_seed_2,node2vec,64,True,umap,64,True,2
111,0.7789473684210526,0.7522935779816514,0.5670749375392735,0.816,h2o,pygn_dim_128_umap_16_seed_2,pygn,16,True,umap,16,True,2
112,0.7052631578947368,0.7478260869565218,0.4711957096848366,0.7071111111111111,h2o,node2vec_dim_128,node2vec,128,False,no_compression,128,False,NA
113,0.7052631578947368,0.7457627118644068,0.4743416490252569,0.7706666666666666,h2o,node2vec_dim_64,node2vec,64,False,no_compression,64,False,NA
114,0.7578947368421053,0.7457627118644068,0.5163977794943223,0.8211111111111111,h2o,pygn_dim_128_umap_16_seed_0,pygn,16,True,umap,16,True,0
115,0.7157894736842105,0.7428571428571429,0.4623439247593774,0.7706666666666666,h2o,node2vec_dim_64_umap_16_seed_0,node2vec,64,True,umap,64,True,0
116,0.7263157894736842,0.7407407407407407,0.453096586562788,0.7904444444444445,h2o,node2vec_dim_128_pca_16,node2vec,128,True,pca,128,False,NA
117,0.7263157894736842,0.7378640776699029,0.4550864262747434,0.754,h2o,node2vec_dim_8,node2vec,8,False,no_compression,8,False,NA
118,0.7789473684210526,0.7368421052631579,0.5728267726493278,0.8079999999999999,h2o,pygn_dim_4,pygn,4,False,no_compression,4,False,NA
119,0.7263157894736842,0.7368421052631579,0.4772480216521625,0.794,h2o,pygn_gf_cols_dim_4,pygn_gf,4,False,no_compression,4,False,NA
120,0.6947368421052632,0.7339449541284404,0.435437406256083,0.7382222222222222,h2o,node2vec_dim_4,node2vec,4,False,no_compression,4,False,NA
121,0.7684210526315789,0.7291666666666667,0.570729592903617,0.8046666666666666,h2o,pygn_degree_cols_dim_4,pygn_degree,4,False,no_compression,4,False,NA
122,0.7157894736842105,0.7289719626168225,0.4351432173770752,0.7557777777777779,h2o,node2vec_dim_32,node2vec,32,False,no_compression,32,False,NA
123,0.7157894736842105,0.728813559322034,0.4307284114252878,0.7484444444444445,h2o,node2vec_dim_32_umap_16_seed_2,node2vec,32,True,umap,32,True,2
124,0.7263157894736842,0.7272727272727272,0.4527300950976113,0.7513333333333334,h2o,deepwalk_dim_16,deepwalk,16,False,no_compression,16,False,NA
125,0.7052631578947368,0.7254901960784313,0.4303314829119352,0.7337777777777778,h2o,node2vec_dim_64_pca_16,node2vec,64,True,pca,64,False,NA
126,0.7368421052631579,0.7252747252747253,0.4729131527504449,0.7222222222222223,h2o,deepwalk_dim_64,deepwalk,64,False,no_compression,64,False,NA
127,0.6842105263157895,0.7207207207207208,0.3999593616881267,0.7264444444444444,h2o,node2vec_dim_128_umap_16_seed_0,node2vec,128,True,umap,128,True,0
128,0.7578947368421053,0.7200000000000001,0.5346991059494433,0.7968888888888889,h2o,pygn_dim_8,pygn,8,False,no_compression,8,False,NA
129,0.7157894736842105,0.7157894736842104,0.4355555555555555,0.762,h2o,node2vec_dim_32_pca_16,node2vec,32,True,pca,32,False,NA
130,0.7052631578947368,0.7155963302752294,0.4082545213120783,0.7253333333333333,h2o,node2vec_dim_16,node2vec,16,False,no_compression,16,False,NA
131,0.6947368421052632,0.7142857142857142,0.3905906702802921,0.7240000000000001,h2o,deepwalk_dim_32,deepwalk,32,False,no_compression,32,False,NA
132,0.6947368421052632,0.707070707070707,0.4009987030545739,0.7091111111111111,h2o,node2vec_dim_128_umap_16_seed_2,node2vec,128,True,umap,128,True,2
133,0.6842105263157895,0.7068965517241379,0.4091143084451061,0.715111111111111,h2o,deepwalk_dim_8,deepwalk,8,False,no_compression,8,False,NA
134,0.6842105263157895,0.6964285714285713,0.3651552435636623,0.725111111111111,h2o,deepwalk_dim_128,deepwalk,128,False,no_compression,128,False,NA
