,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
67,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,rolx_dim_32_pca_16,rolx,32,True,pca,32,False,NA
68,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,node2vec_dim_128_pca_16,node2vec,128,True,pca,128,False,NA
69,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,deepwalk_dim_128_pca_16,deepwalk,128,True,pca,128,False,NA
70,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,deepwalk_dim_16_umap_16_seed_2,deepwalk,16,True,umap,16,True,2
71,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,rolx_dim_64_pca_16,rolx,64,True,pca,64,False,NA
72,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,deepwalk_dim_64_pca_16,deepwalk,64,True,pca,64,False,NA
73,0.59031007751938,0.742257985857108,0.056598555046634,0.528588577361893,h2o,rolx_dim_128_pca_16,rolx,128,True,pca,128,False,NA
74,0.59031007751938,0.742257985857108,0.056598555046634,0.528588577361893,h2o,node2vec_dim_32_pca_16,node2vec,32,True,pca,32,False,NA
75,0.60676532769556,0.739022742625535,0.20493085212723,0.631206544740024,h2o,node2vec_dim_16,node2vec,16,False,no_compression,16,False,NA
76,0.627906976744186,0.71830985915493,0.19239065620928,0.587712564931962,xgboost,node_stats,node_stats,0,False,no_compression,0,False,NA
77,0.625968992248062,0.713224368499257,0.1919514852859,0.589068820853676,xgboost,node_stats_nbrs,node_stats,0,False,no_compression,0,False,NA
78,0.628682170542636,0.712312312312312,0.201318902349039,0.594632187016543,xgboost,node_stats_nbrs_emb,node_stats,0,False,no_compression,0,False,NA
79,0.628682170542636,0.712312312312312,0.201318902349039,0.594632187016543,xgboost,node_stats_emb,node_stats,0,False,no_compression,0,False,NA
80,0.593798449612403,0.697634160415465,0.10484373367937,0.546796116504854,xgboost,node2vec_dim_128,node2vec,128,False,no_compression,128,False,NA
81,0.60077519379845,0.694724362774155,0.134473250326646,0.562178228829073,xgboost,node_stats_nbrs_pca_16,node_stats,0,True,pca,0,False,NA
82,0.602325581395349,0.694278903456496,0.140030025691537,0.565200527887407,xgboost,node_stats_nbrs_emb_pca_16,node_stats,0,True,pca,0,False,NA
83,0.591085271317829,0.691249634182031,0.107322528044962,0.548736524100009,xgboost,node_stats_nbrs_emb_umap_16_seed_1,node_stats,0,True,umap,0,True,1
84,0.594573643410853,0.689798339264531,0.120776832980255,0.555889423452266,xgboost,node_stats_nbrs_emb_umap_16_seed_0,node_stats,0,True,umap,0,True,0
85,0.586434108527132,0.689554844340995,0.094077997426749,0.542334671372601,xgboost,node_stats_pca_16,node_stats,0,True,pca,0,False,NA
86,0.583720930232558,0.687790697674419,0.087411769472056,0.539279582336882,xgboost,node_stats_umap_16_seed_0,node_stats,0,True,umap,0,True,0
87,0.592248062015504,0.686531585220501,0.117535080835852,0.55472647225437,xgboost,node_stats_emb_pca_16,node_stats,0,True,pca,0,False,NA
88,0.582558139534884,0.686280221380717,0.085663035359955,0.538619723077711,xgboost,node_stats_nbrs_emb_umap_16_seed_2,node_stats,0,True,umap,0,True,2
89,0.577131782945736,0.68622375611159,0.066930047160177,0.529530965917785,xgboost,node_stats_nbrs_umap_16_seed_0,node_stats,0,True,umap,0,True,0
90,0.578682170542636,0.686110308980653,0.072550573678558,0.532239730335226,xgboost,node_stats_nbrs_umap_16_seed_1,node_stats,0,True,umap,0,True,1
91,0.598062015503876,0.685852771887307,0.142194526930164,0.566620856992027,xgboost,node2vec_dim_16,node2vec,16,False,no_compression,16,False,NA
92,0.578294573643411,0.685549132947977,0.072065493018191,0.532072033022318,xgboost,node_stats_umap_16_seed_2,node_stats,0,True,umap,0,True,2
93,0.577906976744186,0.683522231909329,0.073824815630989,0.533158474272984,xgboost,node_stats_umap_16_seed_1,node_stats,0,True,umap,0,True,1
94,0.572868217054264,0.683151236342726,0.056738495018834,0.5250212510282,xgboost,node_stats_nbrs_umap_16_seed_2,node_stats,0,True,umap,0,True,2
95,0.581782945736434,0.681992337164751,0.083303729225607,0.538834767840561,xgboost,node2vec_dim_64,node2vec,64,False,no_compression,64,False,NA
96,0.581782945736434,0.681992337164751,0.089248343337286,0.54094937289949,xgboost,node2vec_dim_8,node2vec,8,False,no_compression,8,False,NA
97,0.57984496124031,0.681551116333725,0.088280302608873,0.539867699698685,xgboost,deepwalk_dim_128,deepwalk,128,False,no_compression,128,False,NA
98,0.56937984496124,0.676564774381368,0.056314150606625,0.525285859674329,xgboost,node2vec_dim_4,node2vec,4,False,no_compression,4,False,NA
99,0.557751937984496,0.676312056737589,0.013093486846217,0.505626135548145,xgboost,rolx_dim_4,rolx,4,False,no_compression,4,False,NA
100,0.565116279069768,0.670967741935484,0.046860851145281,0.521459442530536,xgboost,node2vec_dim_128_umap_16_seed_2,node2vec,128,True,umap,128,True,2
101,0.566279069767442,0.670591698557551,0.058171310468222,0.52635262526424,xgboost,deepwalk_dim_64,deepwalk,64,False,no_compression,64,False,NA
102,0.55077519379845,0.670457776514074,-0.002311988864804,0.499001935545522,xgboost,rolx_dim_8,rolx,8,False,no_compression,8,False,NA
103,0.565891472868217,0.670005892751915,0.057687830081927,0.526168184832911,xgboost,deepwalk_dim_16,deepwalk,16,False,no_compression,16,False,NA
104,0.554651162790698,0.669162107687878,0.020301092785379,0.508861213854023,xgboost,deepwalk_dim_4,deepwalk,4,False,no_compression,4,False,NA
105,0.565891472868217,0.668639053254438,0.049748028580127,0.523306723555233,xgboost,node2vec_dim_64_umap_16_seed_1,node2vec,64,True,umap,64,True,1
106,0.552325581395349,0.66857962697274,0.012899036347266,0.505593451060564,xgboost,deepwalk_dim_128_umap_16_seed_0,deepwalk,128,True,umap,128,True,0
107,0.577906976744186,0.668088997256934,0.098680171653556,0.546725530281765,xgboost,emb_all_umap_16_seed_2,all_embeddings,0,True,umap,0,True,2
108,0.575581395348837,0.668081236738405,0.090500275379485,0.542699593452704,xgboost,node2vec_dim_32,node2vec,32,False,no_compression,32,False,NA
109,0.559302325581395,0.666861998242016,0.039999813275332,0.517990083687517,xgboost,deepwalk_dim_64_umap_16_seed_0,deepwalk,64,True,umap,64,True,0
110,0.560077519379845,0.666666666666667,0.03234767370924,0.515008898294667,xgboost,node2vec_dim_64_umap_16_seed_0,node2vec,64,True,umap,64,True,0
111,0.55968992248062,0.666470933646506,0.041877392021273,0.518894897520674,xgboost,deepwalk_dim_128_umap_16_seed_2,deepwalk,128,True,umap,128,True,2
112,0.569767441860465,0.666265784726398,0.075230619467174,0.535072248484111,xgboost,emb_all_umap_16_seed_0,all_embeddings,0,True,umap,0,True,0
113,0.555813953488372,0.664912280701754,0.024012478272214,0.510948950829941,xgboost,node2vec_dim_128_umap_16_seed_1,node2vec,128,True,umap,128,True,1
114,0.560852713178294,0.66469369635987,0.038638328758931,0.518108644300836,xgboost,node2vec_dim_64_umap_16_seed_2,node2vec,64,True,umap,64,True,2
115,0.561627906976744,0.663893016344725,0.046082276521046,0.521487629188851,xgboost,node2vec_dim_128_umap_16_seed_0,node2vec,128,True,umap,128,True,0
116,0.567829457364341,0.662223568615571,0.074136674041472,0.534870419729289,xgboost,emb_all_umap_16_seed_1,all_embeddings,0,True,umap,0,True,1
117,0.55,0.660625548085355,0.012620844955632,0.50572107033981,xgboost,rolx_dim_16,rolx,16,False,no_compression,16,False,NA
118,0.555813953488372,0.659536541889483,0.038714120474862,0.517770866609202,xgboost,deepwalk_dim_8,deepwalk,8,False,no_compression,8,False,NA
119,0.548449612403101,0.659257092717169,0.014141293960814,0.506342390993842,xgboost,deepwalk_dim_16_umap_16_seed_1,deepwalk,16,True,umap,16,True,1
120,0.553488372093023,0.658565500889152,0.032329496852492,0.514791253176474,xgboost,emb_all_pca_16,all_embeddings,0,True,pca,0,False,NA
121,0.556976744186046,0.657886860221491,0.042023423216725,0.519624790469349,xgboost,node2vec_dim_4_umap_16_seed_0,node2vec,4,True,umap,4,True,0
122,0.548837209302326,0.657848324514991,0.017627005796822,0.507967578228825,xgboost,deepwalk_dim_16_umap_16_seed_0,deepwalk,16,True,umap,16,True,0
123,0.556976744186046,0.657271364317841,0.045638967017687,0.521205681510499,xgboost,deepwalk_dim_32,deepwalk,32,False,no_compression,32,False,NA
124,0.549612403100775,0.657227138643068,0.021199186662048,0.509633131214773,xgboost,deepwalk_dim_128_umap_16_seed_1,deepwalk,128,True,umap,128,True,1
125,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,deepwalk_dim_16_umap_16_seed_2,deepwalk,16,True,umap,16,True,2
126,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,node2vec_dim_128_pca_16,node2vec,128,True,pca,128,False,NA
127,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,rolx_dim_32_pca_16,rolx,32,True,pca,32,False,NA
128,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,node2vec_dim_32_pca_16,node2vec,32,True,pca,32,False,NA
129,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,deepwalk_dim_128_pca_16,deepwalk,128,True,pca,128,False,NA
130,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,node2vec_dim_64_pca_16,node2vec,64,True,pca,64,False,NA
131,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,deepwalk_dim_64_pca_16,deepwalk,64,True,pca,64,False,NA
132,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,rolx_dim_128_pca_16,rolx,128,True,pca,128,False,NA
133,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,deepwalk_dim_32_pca_16,deepwalk,32,True,pca,32,False,NA
134,0.543410852713178,0.654950205038078,0.003326454083235,0.501495395820344,xgboost,rolx_dim_64_pca_16,rolx,64,True,pca,64,False,NA
135,0.55,0.654361417088419,0.023724066859415,0.511004100814176,xgboost,node2vec_dim_4_umap_16_seed_2,node2vec,4,True,umap,4,True,2
136,0.547674418604651,0.654222222222222,0.015975722726841,0.507363505747126,xgboost,node2vec_dim_4_umap_16_seed_1,node2vec,4,True,umap,4,True,1
137,0.543023255813954,0.654150777354063,0.003229234300137,0.501455030069379,xgboost,deepwalk_dim_64_umap_16_seed_2,deepwalk,64,True,umap,64,True,2
138,0.543410852713178,0.654139753376395,0.000106079182959,0.500048404252329,xgboost,rolx_dim_128_umap_16_seed_2,rolx,128,True,umap,128,True,2
139,0.541085271317829,0.653598595669982,-0.00266556269058,0.498803931748346,xgboost,deepwalk_dim_64_umap_16_seed_1,deepwalk,64,True,umap,64,True,1
140,0.536821705426357,0.652110625909753,-0.020143957378712,0.490926857115019,xgboost,rolx_dim_32_umap_16_seed_1,rolx,32,True,umap,32,True,1
141,0.544186046511628,0.651038575667656,0.007937384985574,0.503675912607528,xgboost,rolx_dim_128,rolx,128,False,no_compression,128,False,NA
142,0.531782945736434,0.645539906103286,-0.026746173370184,0.487806188124532,xgboost,rolx_dim_128_umap_16_seed_0,rolx,128,True,umap,128,True,0
143,0.531395348837209,0.644097733294083,-0.025617879882717,0.488265560093411,xgboost,rolx_dim_64,rolx,64,False,no_compression,64,False,NA
144,0.533720930232558,0.642708642708643,-0.01502368762844,0.493034159661582,xgboost,rolx_dim_128_umap_16_seed_1,rolx,128,True,umap,128,True,1
145,0.530232558139535,0.640995260663507,-0.024451374420004,0.488703072077367,xgboost,rolx_dim_32,rolx,32,False,no_compression,32,False,NA
146,0.524806201550388,0.639411764705882,-0.041134431536283,0.481181988121909,xgboost,rolx_dim_32_umap_16_seed_2,rolx,32,True,umap,32,True,2
147,0.52015503875969,0.633944411590775,-0.048255837861524,0.47775871448299,xgboost,rolx_dim_32_umap_16_seed_0,rolx,32,True,umap,32,True,0
